id,UMAP1,UMAP2,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
"375,012",33.8991,-0.0236,-0.2763,0.1319,0.0986,-0.0801,0.0723,0.0696,0.0592,0.0246,-0.1236,-0.1264,-0.0023,0.0800,0.0291,0.2474,-0.0362,-0.1731,0.0675,-0.3080,-0.3146,-0.0219,-0.1917,0.0225,-0.0126,0.3141,-0.2969,-0.0753,0.0240,0.3311,0.0563,0.0276
"375,013",10.8137,-0.2121,0.0209,0.0884,-0.2009,-0.1141,0.2073,0.2041,-0.0210,-0.1306,-0.1798,-0.0447,-0.1187,0.0244,-0.0422,-0.1455,0.2740,-0.2783,0.0690,0.0829,-0.1274,0.1003,0.0795,0.0516,-0.0485,0.1273,-0.0720,0.0800,0.1737,0.1771,-0.0861,0.0966
"375,014",-19.8881,46.2814,0.4642,0.1335,0.0268,-0.1977,-0.1773,-0.0517,-0.0851,0.2833,-0.2872,0.5650,-0.1366,-0.1528,-0.2326,-0.4411,0.1702,-0.0896,0.3206,-0.4375,-0.2864,-0.0057,0.6860,-0.0984,-0.2065,0.1655,0.4963,0.3037,0.0612,0.4005,0.4854,0.1004
"375,015",50.9656,8.4652,-1.3784,0.7529,1.0670,-0.6678,-0.3557,0.3346,0.0550,-0.1727,0.0012,0.2074,0.1970,-0.4034,-0.2029,-0.4960,0.0728,0.1359,0.0162,0.1253,0.2645,0.1110,0.0528,0.0944,0.1923,-0.1024,0.1494,0.0288,0.0567,-0.0415,-0.0384,-0.0690
"375,016",-20.1558,12.2762,0.2297,0.0693,0.0175,-0.0678,-0.1440,0.0082,-0.0754,0.0466,-0.0816,0.0668,-0.0573,0.0340,0.1695,-0.1796,-0.3140,-0.4188,0.0732,0.2562,0.2017,0.2931,-0.0486,0.0349,0.0003,-0.0956,-0.1463,-0.2146,-0.0301,-0.0731,0.0371,0.1826
"375,017",6.0785,3.5920,-0.1102,0.1018,-0.0351,-0.0305,0.1782,0.1335,0.0186,-0.0931,-0.0939,-0.0909,-0.0891,0.0860,-0.0317,-0.0219,-0.0089,-0.0530,0.0790,0.0298,0.0165,0.0653,0.1703,-0.0519,0.1695,-0.0818,-0.0250,-0.0019,0.0506,-0.0716,-0.0016,0.0688
"375,018",3.5936,21.6990,0.2166,0.0715,0.0435,-0.0630,-0.0809,-0.0451,-0.0602,0.1054,-0.0938,0.1985,-0.0547,0.1040,0.0042,-0.0156,0.0385,0.0693,0.0961,-0.0619,0.1012,0.1060,-0.0425,0.1233,-0.0329,-0.0252,0.1154,0.0335,-0.0750,0.0798,0.1840,-0.0154
"375,019",-2.3125,23.4433,0.1576,0.0761,0.0649,-0.0512,-0.1121,-0.0356,-0.0467,-0.0504,0.0580,0.0967,-0.0880,0.2017,0.0120,-0.0070,0.0835,-0.0035,0.0057,0.1084,0.1599,0.2324,-0.2607,0.1384,-0.0269,-0.0463,0.0262,-0.1929,0.1011,0.0034,0.0006,0.0205
"375,020",-1.6599,18.8979,0.2342,0.0624,0.0353,-0.0896,-0.1096,-0.0083,-0.0518,-0.0168,-0.0276,0.1225,-0.0599,0.1320,0.0495,-0.0479,0.1565,-0.0639,0.0000,-0.0588,0.1168,0.1707,-0.1026,-0.0393,0.0845,-0.0950,-0.0163,-0.0807,0.0822,0.0680,0.0012,0.0459
"375,021",0.2352,25.3241,0.2804,0.0792,0.0146,-0.1118,-0.1316,0.0483,-0.0447,-0.0102,-0.1354,0.1769,-0.0703,0.1193,0.1492,-0.2260,0.0956,0.0846,-0.1490,-0.0790,-0.0195,-0.0361,-0.1474,-0.0904,0.0548,0.0558,0.0506,0.0138,0.0316,-0.0800,0.0097,0.0515
"375,022",-30.3468,29.3985,0.1442,-0.0717,0.0170,-0.0241,0.0391,-0.0243,-0.2279,0.2356,0.7043,-0.1822,0.4355,-0.0894,-0.3269,-0.0515,-0.1047,-0.0363,-0.0666,0.1090,-0.0333,-0.1738,-0.0489,0.1467,0.0181,0.1418,0.0549,0.0370,-0.0102,0.1168,-0.1316,0.1129
"375,023",-3.4304,21.6701,0.3202,0.1080,0.0004,-0.1386,-0.0728,0.0848,-0.1864,-0.1641,-0.0244,0.0875,-0.1138,0.0652,0.0309,-0.2417,0.0477,0.0308,-0.2052,0.0560,0.1096,0.0872,-0.2649,-0.0469,-0.1302,-0.0636,0.0106,-0.1450,0.0764,0.0397,-0.0740,-0.1833
"375,024",16.2776,21.4103,0.1874,0.1315,0.0984,-0.1386,-0.1343,-0.0864,-0.1177,-0.0690,0.0171,0.1861,-0.1393,0.2468,0.0875,0.2020,-0.0479,0.0451,-0.0297,-0.2692,-0.0558,0.0800,-0.1835,-0.0763,0.2676,-0.1696,0.1501,-0.0170,-0.0921,-0.2321,-0.0645,0.1503
"375,025",10.1710,18.7600,0.1252,-0.0263,0.0356,-0.1073,-0.2031,-0.0429,-0.0374,0.0372,-0.1031,0.1526,-0.0681,0.1365,0.1544,-0.0158,0.0028,0.0977,-0.0005,-0.1425,-0.0244,-0.0808,-0.1155,-0.0395,0.1516,0.0866,-0.0491,-0.0682,-0.0705,-0.2985,0.0276,0.2494
"375,026",11.3330,25.5726,0.2420,0.1001,0.0935,-0.1099,-0.1626,-0.0976,-0.1819,0.1093,-0.1042,0.2437,-0.0805,0.2060,0.1203,-0.0088,0.0065,0.0530,-0.0631,-0.1202,-0.0546,-0.0730,-0.0665,-0.1724,0.1200,-0.1196,0.1199,0.0865,-0.0426,-0.1354,-0.1005,-0.0368
"375,027",14.9035,11.3157,-0.1080,0.1343,0.0797,-0.1190,0.0181,0.0253,-0.0573,-0.0702,-0.0107,0.0116,-0.0300,0.2487,0.0345,0.1715,0.0002,-0.1718,-0.0377,-0.0083,-0.0605,0.0966,-0.0782,-0.0482,0.0896,0.0337,0.0225,-0.1168,-0.0148,0.0024,0.0308,0.1837
"376,001",-1.4822,-17.4293,-0.0376,-0.0356,-0.1001,0.1178,0.0816,0.1244,0.0856,0.1090,-0.0128,-0.1302,0.0752,-0.0206,0.0877,0.0978,0.0566,0.1312,-0.2272,0.1116,0.2601,-0.0837,0.1618,0.2508,-0.1102,0.0209,0.0061,0.2619,0.0033,-0.0033,0.0307,-0.0753
"379,001",25.8572,-11.8582,-0.0461,0.0389,0.0765,0.1019,-0.0850,-0.0268,-0.0990,0.0403,-0.1267,0.1927,0.0161,0.2616,0.0908,0.1706,0.0103,0.0645,-0.0895,0.3246,0.0271,-0.2014,0.0813,-0.1650,-0.0701,0.0470,-0.1939,0.0509,-0.0648,0.0319,-0.0111,-0.1421
"380,002",17.8991,9.6856,-0.0868,0.0565,0.0485,-0.0173,0.0493,-0.0085,0.0302,0.0196,-0.0302,-0.0579,0.0053,0.1475,0.0637,0.2025,-0.0138,0.0983,0.1302,-0.0178,-0.0620,0.2249,0.0423,-0.2714,-0.1036,0.0755,-0.0411,-0.0520,-0.0265,-0.1231,-0.0308,0.0040
"382,001",2.9913,-2.8692,0.0432,-0.0153,0.0367,0.0449,-0.1155,-0.0645,0.0093,0.2038,-0.0464,-0.0632,0.0794,0.0748,0.1551,0.0358,0.0299,0.1153,-0.0777,0.1262,0.1106,-0.1438,0.1702,-0.1921,0.0290,-0.0137,-0.1356,-0.0783,0.1023,-0.0079,-0.0100,0.1119
"384,001",-9.1224,19.6434,0.1717,0.0089,0.0444,0.0269,-0.1265,-0.0852,-0.0021,0.1409,-0.0575,0.1311,0.0333,-0.0025,0.0497,-0.1542,0.0147,0.0753,0.0940,-0.0515,0.0052,-0.0386,0.0305,0.1229,-0.0823,0.0711,0.0443,0.0074,-0.0365,-0.0335,0.0227,0.0318
"386,001",-5.6811,7.3664,0.0142,-0.0662,-0.0454,0.0294,-0.0081,0.1316,0.0392,0.0301,-0.0167,-0.0794,0.0132,-0.0411,-0.0406,-0.0146,0.1439,-0.0970,0.0265,0.1275,0.0020,0.1623,-0.1514,0.0665,-0.0728,-0.0475,-0.1768,-0.0885,0.0874,0.1079,0.0084,0.0403
"386,001a",-18.6889,13.6832,0.1824,-0.1049,0.0410,-0.0258,-0.1741,0.0034,0.1134,0.0759,-0.0254,0.0588,0.0659,-0.0952,0.0177,-0.0955,0.1090,0.1144,0.1429,-0.1355,-0.0736,0.0747,-0.0019,-0.0606,0.0816,-0.0093,-0.3418,-0.0608,0.0136,-0.0431,0.2992,-0.0423
"386,001b",31.2089,-12.4060,-0.1012,0.1341,0.0714,-0.0036,0.0017,-0.0007,-0.1457,-0.0231,-0.1412,0.1384,-0.0521,0.5033,0.1300,0.3733,-0.0074,0.1287,-0.0565,0.5746,0.1253,-0.2648,0.1613,-0.1424,-0.2632,0.1127,-0.3027,0.1575,-0.0986,0.1515,0.1550,-0.3182
"386,002",-8.3241,-18.0494,-0.0926,-0.1535,-0.0736,0.1062,0.0234,0.1315,0.1521,0.1914,0.0427,-0.1585,0.0470,-0.0510,-0.1602,0.0480,0.1734,-0.1557,-0.1526,0.0234,-0.1837,0.0895,-0.2483,0.0732,0.2011,-0.0170,0.3644,0.0728,0.0478,-0.0763,-0.1100,0.0608
"386,003",-30.7585,16.9240,-0.1883,-0.0513,-0.0567,0.0841,-0.0378,-0.0403,0.1883,0.2318,0.0398,-0.2242,0.1311,-0.0424,0.1372,0.2682,0.2616,-0.3325,-0.4415,-0.0820,0.3945,-0.2348,0.2393,-0.2686,-0.2144,0.0443,0.0133,0.2343,-0.0598,-0.1016,0.0839,0.0039
"388,004",-13.1530,25.9875,0.1936,-0.0120,0.0081,0.0476,-0.1150,-0.2048,0.0790,0.0481,-0.1510,-0.0734,0.0347,-0.1220,0.0522,-0.4042,0.2690,0.1650,0.1192,0.0490,-0.0125,0.0561,-0.2225,0.0850,0.1228,0.0544,-0.3228,0.5280,0.0544,0.3158,0.2570,0.3076
"389,001",-4.1616,25.1902,0.2657,0.0598,0.0598,-0.0660,-0.2271,-0.0696,-0.0968,0.0560,-0.0854,0.1913,-0.0510,0.2017,0.0957,-0.2042,0.1798,-0.0219,0.1534,0.0748,0.1281,0.1088,-0.1841,0.1168,-0.1468,0.0173,-0.1075,-0.2807,0.0122,-0.0644,-0.0323,0.0212
"389,002",-4.7667,9.2760,0.0889,0.0184,0.0473,-0.0003,-0.2314,0.0780,0.1032,0.0040,-0.0670,-0.0147,-0.0102,0.0424,0.0444,0.0312,0.0952,-0.0275,-0.0131,-0.1161,-0.0169,-0.0418,0.1075,-0.0594,0.1027,-0.0415,0.0485,0.0209,0.0168,0.0114,0.1131,0.0250
"389,003",7.0765,-11.8975,0.1470,0.0712,-0.0962,-0.0861,0.1368,0.1167,-0.0111,-0.1127,-0.0261,-0.0173,-0.0681,0.0285,0.0189,-0.0875,0.3412,-0.0364,0.3357,0.1262,-0.0350,0.0474,-0.1646,-0.1444,0.0474,-0.0930,0.1609,0.0013,0.0004,-0.1909,0.1378,0.0211
"389,004",0.6743,12.3857,0.1389,0.0326,-0.0614,-0.0368,-0.0226,0.0889,0.0307,0.0419,-0.1170,0.0591,-0.0157,-0.0221,0.0615,-0.1605,0.0681,-0.0892,0.1097,0.0207,-0.0661,0.1300,0.1118,0.1496,-0.0638,-0.0264,0.0099,0.0488,0.1124,0.0770,0.0456,0.1154
"389,005",-35.0864,-8.5261,-0.0699,-0.0339,-0.3543,-0.0970,-0.1027,0.1494,0.1443,-0.0390,-0.0891,-0.0721,0.0204,-0.1594,0.1577,-0.1046,-0.6413,-0.5819,-0.3916,0.5744,-0.2431,0.4575,0.6479,0.1505,0.0903,-0.4614,-0.1341,-0.3149,-0.6503,-0.0263,0.1046,0.3662
"389,006a",-8.2915,-23.5187,0.0047,-0.0700,0.0181,0.0935,-0.0377,-0.0753,0.1859,0.2792,-0.0322,-0.1186,0.0980,-0.1326,0.1226,0.0172,0.0094,0.2067,-0.0124,-0.0113,-0.1563,-0.1452,-0.1724,-0.0248,0.1900,-0.1256,0.4176,-0.4229,0.0378,0.2955,-0.1829,0.1498
"389,007",4.1021,20.0071,0.2007,0.0701,0.0644,-0.0121,-0.1775,-0.0472,-0.0847,0.1583,-0.1748,0.2908,-0.0476,0.1660,-0.0182,-0.0159,0.0905,0.1083,0.0515,0.2225,0.0892,-0.1705,0.0450,-0.0632,-0.0930,0.0949,-0.1611,-0.1023,0.0711,-0.1243,0.0504,-0.1156
"389,008",12.6411,10.2944,-0.0487,0.0905,0.0050,-0.0190,0.0683,0.0753,-0.0171,-0.0384,-0.0114,0.0049,-0.1255,0.2879,-0.0246,0.1281,0.1527,-0.1891,0.0876,0.1773,-0.1191,0.2692,-0.0921,0.0507,-0.1112,0.0631,-0.0925,-0.1171,0.2053,0.0546,0.0153,0.0193
"389,009",-7.9579,5.3965,0.0831,-0.0112,0.0095,0.0151,-0.0627,0.0230,0.0091,0.0976,0.0094,-0.0060,0.0170,-0.0033,0.0524,0.0251,0.0269,0.0367,0.1536,0.0325,0.0425,0.1408,-0.0089,-0.0918,-0.0050,-0.1319,-0.0584,-0.1490,-0.0019,-0.0623,0.1556,-0.0758
"389,010",17.2428,7.8039,-0.0827,0.0914,0.1330,-0.0446,-0.0145,0.0393,-0.0305,0.1872,-0.0596,0.1218,0.0790,-0.0091,0.1979,0.3288,-0.1914,-0.0670,0.2245,-0.5890,-0.8686,-0.6808,-0.2018,0.3358,-1.6259,-2.1995,-0.2936,0.5013,1.1833,-0.7432,-0.2911,0.5975
"389,011",-14.2693,3.3518,0.0981,0.0200,0.0291,0.0079,0.0017,0.0059,0.0221,0.1738,-0.0068,0.0491,0.0739,-0.0133,0.1512,-0.0180,-0.2294,0.0456,0.1862,-0.1521,0.0383,0.0780,-0.1301,0.0251,0.0243,-0.0675,0.0687,-0.0010,-0.0159,0.0996,0.1910,-0.2430
"389,012",15.5213,1.8299,0.0406,0.1360,-0.2135,-0.1789,0.4195,0.3009,0.0251,-0.2234,-0.1603,0.0025,-0.1236,0.0409,0.0397,0.1293,0.1089,-0.0576,-0.0804,0.0662,-0.1122,0.0978,0.2103,0.2629,-0.0412,0.1076,-0.1828,0.1980,0.3846,0.2129,-0.1179,0.0449
"389,013",-34.4896,35.2599,0.2982,0.0793,0.0831,-0.2327,0.0582,-0.0866,-0.4249,0.1003,1.0277,-0.0040,0.5372,0.1845,-0.3546,-0.1014,-0.0744,-0.2408,-0.1399,0.0262,0.0813,-0.1943,0.0941,0.1237,-0.0658,0.1671,-0.0110,-0.0689,0.0143,0.1429,-0.1444,0.2632
"389,014",10.9522,28.0841,0.2701,0.0921,0.0119,-0.1443,-0.0467,-0.0584,-0.1674,0.0093,-0.0757,0.1741,-0.0451,0.1166,0.0287,-0.1589,0.1501,-0.1030,0.1162,0.0515,-0.0280,0.0777,0.0670,-0.0584,-0.0153,-0.1540,0.1121,0.0579,0.0047,0.1330,-0.2199,-0.3277
"389,015",-30.0583,4.5753,0.1755,-0.1373,0.0456,-0.1518,0.0615,0.1192,-0.0283,0.1507,0.3500,-0.0397,0.3321,-0.1703,-0.0532,-0.0039,0.0008,0.1647,0.1435,-0.3723,-0.1415,0.1717,0.0943,-0.1430,0.1695,-0.0212,-0.4978,-0.4551,0.1092,-0.1301,1.2525,-0.8568
"389,016",-14.0096,-3.6339,-0.1076,0.0658,0.0181,-0.0346,0.0593,0.1601,0.0382,0.0295,0.0433,-0.0498,0.0233,-0.0946,-0.0451,0.0056,-0.0332,-0.0941,0.0826,0.1663,-0.0686,0.2094,0.0643,-0.0353,0.0491,-0.1158,-0.0213,-0.0795,-0.0656,0.0881,0.0180,0.0583
"389,017",24.1263,-5.1157,-0.2256,0.0990,0.1094,-0.0014,-0.0177,0.0245,-0.0488,0.0045,-0.0843,0.0013,0.0105,0.1857,0.0822,0.2012,-0.0177,0.0514,-0.0190,0.1633,-0.0412,-0.0048,0.0029,-0.0260,-0.1801,0.1027,-0.0622,0.1068,-0.0858,0.0503,0.1420,0.0563
"389,018",20.0755,1.0450,-0.1782,0.1949,0.0321,-0.1189,0.2288,0.1374,-0.0683,-0.0112,-0.1939,-0.0681,-0.1634,0.2419,-0.0674,0.2961,-0.1820,-0.2704,0.2404,-0.0351,-0.1937,-0.0433,0.2584,0.1577,-0.0553,0.3983,-0.1221,0.3452,0.5508,0.5909,0.1565,-0.2612
"389,019",16.7144,28.7611,0.1507,0.1813,0.0577,-0.1875,0.1090,-0.0164,-0.1559,-0.0426,-0.0084,0.1777,-0.0664,0.2279,0.0731,0.2948,-0.1311,0.1601,0.1091,-0.1220,0.1927,-0.0291,0.0660,0.0266,0.2590,-0.1587,0.1490,-0.0042,-0.1476,-0.0901,0.0402,-0.0110
"389,020",-7.8000,2.0527,0.0024,0.0411,0.0848,0.0046,-0.0541,-0.0586,-0.1651,0.1491,-0.0255,-0.1162,0.0133,-0.1300,0.0013,0.0041,-0.0453,-0.0840,0.1373,-0.2018,-0.1899,0.0804,0.0453,-0.1120,-0.0677,0.0069,-0.0053,-0.0301,-0.0229,0.0049,0.1763,-0.0982
"389,021",5.5622,-28.4276,0.1225,0.0679,-0.2174,-0.1107,0.1630,0.1512,-0.0892,-0.0800,-0.1237,-0.0678,-0.1052,-0.1216,-0.0348,-0.2335,0.3740,-0.1639,0.4334,0.0385,0.0234,-0.2425,0.1129,-0.1974,-0.1442,0.0213,0.1308,-0.0150,-0.2550,0.0948,-0.2473,0.0924
"389,022",18.3887,7.7596,-0.0151,0.0263,0.1002,0.0092,-0.0585,0.0054,-0.0298,0.2314,0.0551,0.0219,0.1041,-0.1061,0.0880,0.2243,-0.1377,-0.0355,0.0298,-0.5412,-0.6068,-0.4230,-0.1346,0.2509,-1.0072,-1.5202,-0.2100,0.2970,0.8123,-0.4922,-0.2643,0.3104
"389,024",-44.4529,-5.3714,0.2977,-0.0337,0.0534,0.0393,-0.6964,0.2041,0.2298,-0.5575,0.0204,-0.2452,-0.1105,-0.1148,-0.0890,0.1546,-0.0961,0.1204,0.0759,-0.1092,-0.1423,-0.1453,0.2009,-0.2182,-0.2627,0.1299,0.3820,0.0564,-0.0735,0.1057,0.0911,-0.1006
"389,025",10.0540,17.6948,0.0867,0.1009,0.0418,-0.0325,0.0183,0.0065,-0.1075,-0.0649,0.0159,0.1327,-0.0623,0.1994,-0.0576,0.2644,-0.0643,0.0177,0.0814,0.0648,0.1754,0.1059,-0.0237,-0.0983,-0.0140,-0.0452,-0.0520,-0.1101,-0.0161,0.0269,0.0145,-0.1144
"389,026",18.1193,8.4024,-0.2015,0.0735,0.1104,-0.0615,0.1250,0.0582,0.0629,0.0630,-0.0459,0.0361,0.0755,-0.0561,0.2190,0.4165,-0.2220,-0.0277,0.2379,-0.4455,-0.6590,-0.5800,-0.1383,0.3354,-1.3141,-1.7736,-0.3064,0.3980,0.9586,-0.5611,-0.1940,0.4629
"389,027",-48.9577,21.1671,0.3942,0.1843,-0.2318,-0.3592,0.5417,0.4922,-0.1067,-0.2126,-0.0595,0.1373,-0.0978,-0.2635,0.1624,-0.7763,-0.3951,0.3480,-1.2296,-0.1049,-0.0113,-0.0893,-0.6431,-0.3558,-0.4812,0.1330,0.0836,-0.0954,0.0586,-0.0457,0.0472,-0.2701
"389,028",-8.3656,-35.8851,-0.3002,-0.0699,0.0336,0.4246,0.0514,-0.0205,-0.1169,-0.1245,-0.0256,0.1124,0.0564,0.1190,-0.0809,-0.0514,-0.1163,0.0354,-0.0367,-0.0500,0.0194,-0.0517,0.0270,-0.0731,-0.0395,0.0568,-0.0246,-0.0599,-0.1086,0.0545,0.0629,0.0666
"389,030",-9.2645,16.2376,0.1832,0.0639,0.0068,-0.0898,-0.0438,0.0527,0.0517,-0.0532,-0.0792,0.1053,-0.0410,-0.0118,0.0623,-0.0959,0.0476,0.1119,-0.0605,-0.1319,0.0359,0.0350,-0.1374,-0.1124,0.0489,-0.0178,-0.1316,-0.0731,0.0028,-0.0990,0.1553,0.0275
"389,031",-39.2742,13.6778,0.2512,0.1082,-0.0908,-0.1732,0.1515,0.2044,-0.0630,-0.0323,-0.1042,0.1059,-0.0447,-0.1065,0.2000,-0.4220,-0.4640,-0.1690,-0.5150,0.1470,-0.0136,0.1033,-0.1794,-0.2267,-0.1976,-0.0415,0.0685,-0.0598,-0.0913,-0.0282,0.0398,-0.0013
"389,032",-29.6643,32.0018,0.3096,0.0546,0.0540,-0.1488,-0.0172,-0.0360,-0.3219,0.1342,0.6963,0.0445,0.4048,0.0994,-0.2055,-0.2324,-0.0757,-0.1953,-0.0130,0.0094,0.0401,-0.0822,0.0582,0.1256,-0.0668,0.1592,-0.0369,-0.1184,-0.0126,-0.0085,-0.0545,0.1220
"389,036",5.7825,32.7309,0.1987,0.0345,0.0199,-0.0116,-0.1557,-0.0271,0.0160,0.1138,-0.1356,0.1571,-0.0099,-0.0339,0.0796,-0.1650,-0.0132,-0.1430,-0.0338,-0.0584,-0.2171,0.0089,0.3753,-0.0619,-0.0341,-0.0612,0.1315,0.0197,-0.0633,0.1297,-0.1669,-0.1236
"389,037",10.8661,7.2159,0.0834,0.1086,-0.0583,-0.1056,0.1736,0.0946,-0.0299,-0.0194,-0.0948,0.0637,-0.0994,0.1352,-0.0525,0.1169,0.0076,-0.0038,0.0160,-0.0567,-0.0060,0.0479,0.1363,0.1220,0.1039,0.0099,-0.0123,0.0773,0.0847,0.0815,-0.0459,0.0500
"389,038",11.3078,12.7580,0.0409,0.0674,-0.0506,-0.0764,0.0812,0.0877,0.0046,-0.0959,-0.0049,0.0444,-0.1730,0.1898,0.0695,0.1171,0.1101,-0.1043,-0.0956,0.0304,0.0270,0.1322,-0.0596,0.0907,0.1630,0.0635,-0.1355,-0.0163,0.0861,-0.1845,-0.0145,0.2251
"389,038a",5.1508,-46.4563,-0.0715,0.0292,0.1799,0.2360,-0.1036,-0.1856,-1.2721,-0.0957,-0.2215,-0.8404,-0.4919,-0.3610,0.0299,0.0290,-0.0162,0.0529,0.0124,0.0063,0.0328,0.0854,0.0723,0.1365,-0.1074,0.0820,0.0049,0.0136,0.0901,-0.0657,0.1754,0.1068
"389,039",0.8038,-6.7912,-0.0733,-0.1142,0.0019,0.1013,-0.0194,0.0089,0.0411,0.1122,0.0316,-0.0288,0.0552,0.0939,0.0251,0.1005,-0.0419,0.0177,-0.0377,0.1413,0.0614,0.0790,0.0036,-0.0355,-0.0518,-0.0142,-0.0149,-0.0313,-0.0868,-0.0064,-0.0543,-0.1374
"389,041",14.8178,-12.0871,-0.0812,0.0908,0.0319,-0.0470,0.0518,0.0575,0.1086,0.1117,-0.1022,-0.0657,-0.0608,0.1540,0.0381,0.3090,0.0421,-0.2545,-0.1977,-0.3942,-0.3480,0.1144,-0.0709,0.2805,0.2788,0.2822,0.0838,0.1346,0.2167,-0.3506,-0.1765,-0.0465
"391,001",-10.3252,-6.7248,0.0996,0.0185,-0.0225,0.0018,0.0540,0.0179,0.1064,0.0989,0.0049,-0.0173,0.0406,-0.0974,-0.0107,-0.0187,-0.0767,0.1431,-0.0930,-0.1624,-0.0369,0.3078,0.0037,-0.1544,-0.1380,0.0877,0.0239,-0.0202,0.0804,-0.0938,-0.2389,-0.0969
"392,002",13.4195,-2.8762,0.0445,0.0796,-0.0601,-0.0735,0.0999,0.1208,0.0574,0.0355,-0.1180,0.0173,-0.0575,0.0860,-0.0182,0.1286,0.1098,-0.2074,-0.1695,-0.0946,-0.2393,0.1838,0.1617,0.2462,0.0866,0.2089,0.0089,0.2148,0.1954,0.0572,-0.1391,-0.0122
"392,004",19.6865,12.2070,-0.0468,0.0517,0.0039,-0.0102,0.1700,-0.2008,0.0931,-0.1104,-0.0260,-0.0786,-0.0259,0.0334,0.0773,0.1663,-0.1218,0.0710,0.0886,0.1472,0.0309,0.2472,-0.0178,-0.2153,-0.1472,-0.0045,0.0729,-0.1753,-0.1845,-0.1041,0.0525,0.0606
"392,004a",-11.7243,-52.5130,-0.3822,-0.2695,-0.0273,1.1309,0.1943,0.0650,-0.3300,-0.6072,0.0022,0.7544,0.2848,-0.0406,-0.0911,-0.1349,-0.0646,-0.0249,-0.0248,-0.0306,0.0568,-0.0062,0.0761,-0.0732,0.0913,0.0181,0.0470,0.0591,0.0509,-0.0319,0.0119,-0.0378
"392,005",2.3906,2.5683,0.0052,-0.0045,-0.1584,-0.0872,0.2940,0.2882,0.1194,-0.0713,-0.0261,-0.1060,0.0164,-0.2019,0.0038,0.0052,0.0867,0.0121,0.1050,-0.0133,0.0171,0.2331,0.1723,-0.0680,-0.1180,-0.0214,-0.0505,0.0313,0.0759,0.1024,-0.1264,-0.0193
"392,006",3.7781,61.8040,0.2044,0.2069,0.1086,-0.2004,0.3479,-1.5245,0.4225,-0.6544,-0.1552,-0.0999,0.1186,-0.4184,-0.1992,-0.0371,0.0708,-0.2000,-0.0728,0.2675,-0.0652,0.0836,-0.1589,0.0376,-0.1935,0.0504,0.0170,-0.0664,-0.0249,-0.0995,-0.0650,-0.1493
"392,009",-7.7539,2.3951,-0.1556,-0.0511,0.0571,0.0342,0.1203,0.0058,0.1620,0.0420,0.4850,0.1911,-0.7055,-0.1517,0.1716,-0.0819,0.1744,0.0093,0.1988,-0.1358,0.0448,-0.2135,-0.1531,0.1112,-0.1141,-0.0540,-0.1371,-0.4765,-0.3735,0.2522,-0.4209,0.0302
"392,010",24.4883,3.4142,-0.2252,0.1302,0.1240,-0.0488,0.0257,-0.1021,-0.0119,0.0263,-0.0670,-0.1058,0.0485,-0.0463,-0.0091,0.1986,0.0079,-0.1857,0.0636,-0.1434,-0.3244,0.0376,-0.0664,-0.1410,-0.0644,0.1093,-0.0647,-0.0695,-0.0696,-0.0583,0.1819,-0.0063
"392,011",-7.6782,11.8237,0.1482,-0.0334,0.0234,0.0765,-0.1578,0.0291,-0.0054,0.2789,-0.1449,0.0995,-0.0006,-0.0697,0.0245,0.0229,-0.0925,0.2666,-0.0497,0.1862,0.1266,-0.0160,-0.1380,-0.0048,0.0781,-0.1184,-0.2313,-0.0420,-0.1108,-0.1090,0.0599,-0.1215
"392,013",-0.7335,20.7870,0.3665,0.0767,0.0786,-0.1147,-0.3510,-0.1714,0.0730,-0.3071,-0.0388,0.1206,-0.0547,0.1172,-0.0187,-0.0792,0.0986,-0.0523,0.0950,0.0346,-0.0025,0.0510,-0.0280,0.0558,-0.0924,0.0388,0.0731,-0.1083,0.0797,-0.0140,-0.1130,-0.1732
"392,015",-36.7698,-8.1517,0.1045,0.0201,-0.2267,-0.0694,-0.0847,0.3784,0.2440,-0.2179,-0.1310,-0.1337,-0.0561,-0.1966,0.1024,-0.0919,-0.7485,-0.8100,-0.4829,0.7010,-0.3271,0.5828,0.9881,0.2982,0.1820,-0.5482,-0.2627,-0.3659,-0.7065,0.0499,0.0402,0.5016
"392,017",-0.6564,3.3516,0.0361,0.0134,-0.0854,0.0210,0.0411,0.1313,0.0970,0.0767,-0.0716,-0.0562,0.0404,-0.0108,0.1312,0.0119,-0.0118,0.0851,0.1819,0.1404,0.0505,0.0716,0.0649,0.0056,-0.0191,0.0617,-0.1473,0.1277,0.0210,-0.1431,-0.0706,0.0683
"392,018",4.6822,24.4292,0.2253,0.0874,-0.0108,-0.0961,-0.0160,0.0011,-0.0835,0.0143,-0.1075,0.1533,-0.0556,0.0067,-0.0551,-0.1441,0.0358,-0.1205,-0.0343,0.0585,-0.0980,0.0754,0.1640,-0.0163,-0.0406,-0.0855,0.0494,-0.0302,0.1311,0.1399,-0.1045,-0.0169
